gene,symbol
ENSG00000174943,KCTD13
ENSG00000174953,DHX36
ENSG00000175029,CTBP2
ENSG00000175048,ZDHHC14
ENSG00000175054,ATR
ENSG00000175073,VCPIP1
ENSG00000175105,ZNF654
ENSG00000175110,MRPS22
ENSG00000175115,PACS1
ENSG00000175130,MARCKSL1
ENSG00000175161,CADM2
ENSG00000175166,PSMD2
ENSG00000175198,PCCA
ENSG00000175203,DCTN2
ENSG00000175215,CTDSP2
ENSG00000175216,CKAP5
ENSG00000175220,ARHGAP1
ENSG00000175221,MED16
ENSG00000175224,ATG13
ENSG00000175264,CHST1
ENSG00000175265,GOLGA8A
ENSG00000175283,DOLK
ENSG00000175334,BANF1
ENSG00000175348,TMEM9B
ENSG00000175352,NRIP3
ENSG00000175376,EIF1AD
ENSG00000175387,SMAD2
ENSG00000175395,ZNF25
ENSG00000175416,CLTB
ENSG00000175426,PCSK1
ENSG00000175470,PPP2R2D
ENSG00000175497,DPP10
ENSG00000175573,C11orf68
ENSG00000175575,PAAF1
ENSG00000175581,MRPL48
ENSG00000175602,CCDC85B
ENSG00000175606,TMEM70
ENSG00000175662,TOM1L2
ENSG00000175727,MLXIP
ENSG00000175756,AURKAIP1
ENSG00000175782,SLC35E3
ENSG00000175785,PRIMA1
ENSG00000175806,MSRA
ENSG00000175826,CTDNEP1
ENSG00000175866,BAIAP2
ENSG00000175874,CREG2
ENSG00000175893,ZDHHC21
ENSG00000175931,UBE2O
ENSG00000176022,B3GALT6
ENSG00000176049,JAKMIP2
ENSG00000176055,MBLAC2
ENSG00000176101,SSNA1
ENSG00000176102,CSTF3
ENSG00000176148,TCP11L1
ENSG00000176171,BNIP3
ENSG00000176222,ZNF404
ENSG00000176340,COX8A
ENSG00000176390,CRLF3
ENSG00000176396,EID2
ENSG00000176401,EID2B
ENSG00000176406,RIMS2
ENSG00000176407,KCMF1
ENSG00000176410,DNAJC30
ENSG00000176454,LPCAT4
ENSG00000176463,SLCO3A1
ENSG00000176533,GNG7
ENSG00000176595,KBTBD11
ENSG00000176623,RMDN1
ENSG00000176624,MEX3C
ENSG00000176697,BDNF
ENSG00000176720,BOK
ENSG00000176749,CDK5R1
ENSG00000176783,RUFY1
ENSG00000176788,BASP1
ENSG00000176871,WSB2
ENSG00000176884,GRIN1
ENSG00000176887,SOX11
ENSG00000176946,THAP4
ENSG00000176953,NFATC2IP
ENSG00000176956,LY6H
ENSG00000176978,DPP7
ENSG00000176986,SEC24C
ENSG00000177000,MTHFR
ENSG00000177054,ZDHHC13
ENSG00000177082,WDR73
ENSG00000177098,SCN4B
ENSG00000177108,ZDHHC22
ENSG00000177150,FAM210A
ENSG00000177156,TALDO1
ENSG00000177181,RIMKLA
ENSG00000177189,RPS6KA3
ENSG00000177200,CHD9
ENSG00000177239,MAN1B1
ENSG00000177301,KCNA2
ENSG00000177311,ZBTB38
ENSG00000177370,TIMM22
ENSG00000177383,MAGEF1
ENSG00000177410,ZFAS1
ENSG00000177432,NAP1L5
ENSG00000177479,ARIH2
ENSG00000177542,SLC25A22
ENSG00000177551,NHLH2
ENSG00000177556,ATOX1
ENSG00000177565,TBL1XR1
ENSG00000177600,RPLP2
ENSG00000177606,JUN
ENSG00000177613,CSTF2T
ENSG00000177614,PGBD5
ENSG00000177646,ACAD9
ENSG00000177683,THAP5
ENSG00000177697,CD151
ENSG00000177700,POLR2L
ENSG00000177706,FAM20C
ENSG00000177731,FLII
ENSG00000177733,HNRNPA0
ENSG00000177830,CHID1
ENSG00000177875,CCDC184
ENSG00000177885,GRB2
ENSG00000177888,ZBTB41
ENSG00000177889,UBE2N
ENSG00000177951,BET1L
ENSG00000177963,RIC8A
ENSG00000177971,IMP3
ENSG00000177981,ASB8
ENSG00000178053,MLF1
ENSG00000178057,NDUFAF3
ENSG00000178074,C2orf69
ENSG00000178104,PDE4DIP
ENSG00000178163,ZNF518B
ENSG00000178171,AMER3
ENSG00000178234,GALNT11
ENSG00000178235,SLITRK1
ENSG00000178301,AQP11
ENSG00000178307,TMEM11
ENSG00000178381,ZFAND2A
ENSG00000178425,NT5DC1
ENSG00000178449,COX14
ENSG00000178498,DTX3
ENSG00000178538,CA8
ENSG00000178567,EPM2AIP1
ENSG00000178568,ERBB4
ENSG00000178662,CSRNP3
ENSG00000178691,SUZ12
ENSG00000178695,KCTD12
ENSG00000178718,RPP25
ENSG00000178741,COX5A
ENSG00000178761,FAM219B
ENSG00000178913,TAF7
ENSG00000178947,SMIM10L2A
ENSG00000178950,GAK
ENSG00000178951,ZBTB7A
ENSG00000178952,TUFM
ENSG00000178965,ERICH3
ENSG00000178974,FBXO34
ENSG00000178982,EIF3K
ENSG00000178988,MRFAP1L1
ENSG00000179010,MRFAP1
ENSG00000179021,C3orf38
ENSG00000179083,FAM133A
ENSG00000179085,DPM3
ENSG00000179091,CYC1
ENSG00000179115,FARSA
ENSG00000179134,SAMD4B
ENSG00000179195,ZNF664
ENSG00000179218,CALR
ENSG00000179222,MAGED1
ENSG00000179242,CDH4
ENSG00000179262,RAD23A
ENSG00000179295,PTPN11
ENSG00000179314,WSCD1
ENSG00000179364,PACS2
ENSG00000179387,ELMOD2
ENSG00000179431,FJX1
ENSG00000179454,KLHL28
ENSG00000179456,ZBTB18
ENSG00000179526,SHARPIN
ENSG00000179542,SLITRK4
ENSG00000179598,PLD6
ENSG00000179796,LRRC3B
ENSG00000179820,MYADM
ENSG00000179889,PDXDC1
ENSG00000179912,R3HDM2
ENSG00000179915,NRXN1
ENSG00000179918,SEPHS2
ENSG00000179933,C14orf119
ENSG00000179950,PUF60
ENSG00000179958,DCTPP1
ENSG00000179981,TSHZ1
ENSG00000180008,SOCS4
ENSG00000180104,EXOC3
ENSG00000180155,LYNX1
ENSG00000180176,TH
ENSG00000180182,MED14
ENSG00000180185,FAHD1
ENSG00000180190,TDRP
ENSG00000180228,PRKRA
ENSG00000180304,OAZ2
ENSG00000180354,MTURN
ENSG00000180370,PAK2
ENSG00000180398,MCFD2
ENSG00000180543,TSPYL5
ENSG00000180694,TMEM64
ENSG00000180817,PPA1
ENSG00000180822,PSMG4
ENSG00000180879,SSR4
ENSG00000180881,CAPS2
ENSG00000180901,KCTD2
ENSG00000180902,D2HGDH
ENSG00000180964,TCEAL8
ENSG00000181019,NQO1
ENSG00000181035,SLC25A42
ENSG00000181045,SLC26A11
ENSG00000181061,HIGD1A
ENSG00000181090,EHMT1
ENSG00000181163,NPM1
ENSG00000181191,PJA1
ENSG00000181192,DHTKD1
ENSG00000181222,POLR2A
ENSG00000181234,TMEM132C
ENSG00000181409,AATK
ENSG00000181449,SOX2
ENSG00000181523,SGSH
ENSG00000181555,SETD2
ENSG00000181610,MRPS23
ENSG00000181638,ZFP41
ENSG00000181704,YIPF6
ENSG00000181754,AMIGO1
ENSG00000181789,COPG1
ENSG00000181790,ADGRB1
ENSG00000181827,RFX7
ENSG00000181830,SLC35C1
ENSG00000181852,RNF41
ENSG00000181904,C5orf24
ENSG00000181924,COA4
ENSG00000181991,MRPS11
ENSG00000182054,IDH2
ENSG00000182087,TMEM259
ENSG00000182117,NOP10
ENSG00000182134,TDRKH
ENSG00000182149,IST1
ENSG00000182154,MRPL41
ENSG00000182168,UNC5C
ENSG00000182195,LDOC1
ENSG00000182199,SHMT2
ENSG00000182208,MOB2
ENSG00000182220,ATP6AP2
ENSG00000182247,UBE2E2
ENSG00000182253,SYNM
ENSG00000182287,AP1S2
ENSG00000182307,C8orf33
ENSG00000182372,CLN8
ENSG00000182400,TRAPPC6B
ENSG00000182446,NPLOC4
ENSG00000182504,CEP97
ENSG00000182512,GLRX5
ENSG00000182534,MXRA7
ENSG00000182541,LIMK2
ENSG00000182551,ADI1
ENSG00000182568,SATB1
ENSG00000182606,TRAK1
ENSG00000182621,PLCB1
ENSG00000182628,SKA2
ENSG00000182636,NDN
ENSG00000182667,NTM
ENSG00000182670,TTC3
ENSG00000182718,ANXA2
ENSG00000182732,RGS6
ENSG00000182747,SLC35D3
ENSG00000182752,PAPPA
ENSG00000182771,GRID1
ENSG00000182827,ACBD3
ENSG00000182836,PLCXD3
ENSG00000182870,GALNT9
ENSG00000182872,RBM10
ENSG00000182899,RPL35A
ENSG00000182901,RGS7
ENSG00000182902,SLC25A18
ENSG00000182903,ZNF721
ENSG00000182916,TCEAL7
ENSG00000182919,C11orf54
ENSG00000182923,CEP63
ENSG00000182944,EWSR1
ENSG00000182985,CADM1
ENSG00000183011,NAA38
ENSG00000183020,AP2A2
ENSG00000183023,SLC8A1
ENSG00000183036,PCP4
ENSG00000183044,ABAT
ENSG00000183049,CAMK1D
ENSG00000183087,GAS6
ENSG00000183091,NEB
ENSG00000183092,BEGAIN
ENSG00000183111,ARHGEF37
ENSG00000183114,FAM43B
ENSG00000183117,CSMD1
ENSG00000183155,RABIF
ENSG00000183166,CALN1
ENSG00000183172,SMDT1
ENSG00000183207,RUVBL2
ENSG00000183255,PTTG1IP
ENSG00000183258,DDX41
ENSG00000183283,DAZAP2
ENSG00000183317,EPHA10
ENSG00000183431,SF3A3
ENSG00000183454,GRIN2A
ENSG00000183495,EP400
ENSG00000183513,COA5
ENSG00000183530,PRR14L
ENSG00000183570,PCBP3
ENSG00000183576,SETD3
ENSG00000183597,TANGO2
ENSG00000183624,HMCES
ENSG00000183648,NDUFB1
ENSG00000183723,CMTM4
ENSG00000183726,TMEM50A
ENSG00000183735,TBK1
ENSG00000183741,CBX6
ENSG00000183751,TBL3
ENSG00000183779,ZNF703
ENSG00000183826,BTBD9
ENSG00000183864,TOB2
ENSG00000183978,COA3
ENSG00000184007,PTP4A2
ENSG00000184009,ACTG1
ENSG00000184014,DENND5A
ENSG00000184076,UQCR10
ENSG00000184117,NIPSNAP1
ENSG00000184144,CNTN2
ENSG00000184156,KCNQ3
ENSG00000184164,CRELD2
ENSG00000184178,SCFD2
ENSG00000184182,UBE2F
ENSG00000184194,GPR173
ENSG00000184203,PPP1R2
ENSG00000184205,TSPYL2
ENSG00000184209,SNRNP35
ENSG00000184216,IRAK1
ENSG00000184220,CMSS1
ENSG00000184221,OLIG1
ENSG00000184226,PCDH9
ENSG00000184271,POU6F1
ENSG00000184277,TM2D3
ENSG00000184349,EFNA5
ENSG00000184368,MAP7D2
ENSG00000184388,PABPC1L2B
ENSG00000184402,SS18L1
ENSG00000184408,KCND2
ENSG00000184432,COPB2
ENSG00000184436,THAP7
ENSG00000184486,POU3F2
ENSG00000184515,BEX5
ENSG00000184517,ZFP1
ENSG00000184524,CEND1
ENSG00000184545,DUSP8
ENSG00000184575,XPOT
ENSG00000184588,PDE4B
ENSG00000184602,SNN
ENSG00000184613,NELL2
ENSG00000184640,SEPTIN9
ENSG00000184672,RALYL
ENSG00000184677,ZBTB40
ENSG00000184708,EIF4ENIF1
ENSG00000184752,NDUFA12
ENSG00000184792,OSBP2
ENSG00000184831,APOO
ENSG00000184840,TMED9
ENSG00000184863,RBM33
ENSG00000184867,ARMCX2
ENSG00000184887,BTBD6
ENSG00000184900,SUMO3
ENSG00000184905,TCEAL2
ENSG00000184916,JAG2
ENSG00000184939,ZFP90
ENSG00000184983,NDUFA6
ENSG00000184992,BRI3BP
ENSG00000185008,ROBO2
ENSG00000185009,AP3M1
ENSG00000185010,F8
ENSG00000185024,BRF1
ENSG00000185043,CIB1
ENSG00000185046,ANKS1B
ENSG00000185049,NELFA
ENSG00000185052,SLC24A3
ENSG00000185070,FLRT2
ENSG00000185088,RPS27L
ENSG00000185090,MANEAL
ENSG00000185104,FAF1
ENSG00000185127,C6orf120
ENSG00000185129,PURA
ENSG00000185187,SIGIRR
ENSG00000185219,ZNF445
ENSG00000185246,PRPF39
ENSG00000185262,UBALD2
ENSG00000185324,CDK10
ENSG00000185340,GAS2L1
ENSG00000185359,HGS
ENSG00000185420,SMYD3
ENSG00000185442,FAM174B
ENSG00000185477,GPRIN3
ENSG00000185513,L3MBTL1
ENSG00000185518,SV2B
ENSG00000185559,DLK1
ENSG00000185565,LSAMP
ENSG00000185567,AHNAK2
ENSG00000185608,MRPL40
ENSG00000185619,PCGF3
ENSG00000185624,P4HB
ENSG00000185627,PSMD13
ENSG00000185630,PBX1
ENSG00000185650,ZFP36L1
ENSG00000185651,UBE2L3
ENSG00000185658,BRWD1
ENSG00000185722,ANKFY1
ENSG00000185728,YTHDF3
ENSG00000185742,C11orf87
ENSG00000185745,IFIT1
ENSG00000185774,KCNIP4
ENSG00000185787,MORF4L1
ENSG00000185800,DMWD
ENSG00000185803,SLC52A2
ENSG00000185808,PIGP
ENSG00000185813,PCYT2
ENSG00000185818,NAT8L
ENSG00000185825,BCAP31
ENSG00000185880,TRIM69
ENSG00000185896,LAMP1
ENSG00000185904,LINC00839
ENSG00000185909,KLHDC8B
ENSG00000185917,SETD4
ENSG00000185920,PTCH1
ENSG00000185946,RNPC3
ENSG00000185950,IRS2
ENSG00000185963,BICD2
ENSG00000186001,LRCH3
ENSG00000186020,ZNF529
ENSG00000186106,ANKRD46
ENSG00000186111,PIP5K1C
ENSG00000186184,POLR1D
ENSG00000186187,ZNRF1
ENSG00000186298,PPP1CC
ENSG00000186310,NAP1L3
ENSG00000186318,BACE1
ENSG00000186340,THBS2
ENSG00000186350,RXRA
ENSG00000186377,CYP4X1
ENSG00000186395,KRT10
ENSG00000186416,NKRF
ENSG00000186432,KPNA4
ENSG00000186462,NAP1L2
ENSG00000186468,RPS23
ENSG00000186469,GNG2
ENSG00000186472,PCLO
ENSG00000186480,INSIG1
ENSG00000186487,MYT1L
ENSG00000186501,TMEM222
ENSG00000186566,GPATCH8
ENSG00000186575,NF2
ENSG00000186591,UBE2H
ENSG00000186642,PDE2A
ENSG00000186660,ZFP91
ENSG00000186665,C17orf58
ENSG00000186687,LYRM7
ENSG00000186732,MPPED1
ENSG00000186806,VSIG10L
ENSG00000186815,TPCN1
ENSG00000186834,HEXIM1
ENSG00000186866,POFUT2
ENSG00000186868,MAPT
ENSG00000186908,ZDHHC17
ENSG00000187068,C3orf70
ENSG00000187094,CCK
ENSG00000187098,MITF
ENSG00000187109,NAP1L1
ENSG00000187147,RNF220
ENSG00000187164,SHTN1
ENSG00000187189,TSPYL4
ENSG00000187193,MT1X
ENSG00000187231,SESTD1
ENSG00000187239,FNBP1
ENSG00000187240,DYNC2H1
ENSG00000187257,RSBN1L
ENSG00000187391,MAGI2
ENSG00000187398,LUZP2
ENSG00000187446,CHP1
ENSG00000187522,HSPA14
ENSG00000187555,USP7
ENSG00000187601,MAGEH1
ENSG00000187672,ERC2
ENSG00000187713,TMEM203
ENSG00000187735,TCEA1
ENSG00000187742,SECISBP2
ENSG00000187764,SEMA4D
ENSG00000187957,DNER
ENSG00000188021,UBQLN2
ENSG00000188042,ARL4C
ENSG00000188130,MAPK12
ENSG00000188186,LAMTOR4
ENSG00000188191,PRKAR1B
ENSG00000188227,ZNF793
ENSG00000188229,TUBB4B
ENSG00000188243,COMMD6
ENSG00000188342,GTF2F2
ENSG00000188385,JAKMIP3
ENSG00000188419,CHM
ENSG00000188554,NBR1
ENSG00000188559,RALGAPA2
ENSG00000188580,NKAIN2
ENSG00000188612,SUMO2
ENSG00000188647,PTAR1
ENSG00000188674,C2orf80
ENSG00000188677,PARVB
ENSG00000188690,UROS
ENSG00000188706,ZDHHC9
ENSG00000188725,SMIM15
ENSG00000188803,SHISA6
ENSG00000188811,NHLRC3
ENSG00000188846,RPL14
ENSG00000188848,BEND4
ENSG00000188895,MSL1
ENSG00000188938,FAM120AOS
ENSG00000188986,NELFB
ENSG00000188994,ZNF292
ENSG00000188997,KCTD21
ENSG00000189058,APOD
ENSG00000189067,LITAF
ENSG00000189079,ARID2
ENSG00000189091,SF3B3
ENSG00000189171,S100A13
ENSG00000189180,ZNF33A
ENSG00000189184,PCDH18
ENSG00000189221,MAOA
ENSG00000189227,C15orf61
ENSG00000189241,TSPYL1
ENSG00000189337,KAZN
ENSG00000189369,GSPT2
ENSG00000196072,BLOC1S2
ENSG00000196091,MYBPC1
ENSG00000196104,SPOCK3
ENSG00000196116,TDRD7
ENSG00000196132,MYT1
ENSG00000196141,SPATS2L
ENSG00000196177,ACADSB
ENSG00000196199,MPHOSPH8
ENSG00000196220,SRGAP3
ENSG00000196227,FAM217B
ENSG00000196233,LCOR
ENSG00000196235,SUPT5H
ENSG00000196262,PPIA
ENSG00000196290,NIF3L1
ENSG00000196323,ZBTB44
ENSG00000196338,NLGN3
ENSG00000196352,CD55
ENSG00000196361,ELAVL3
ENSG00000196363,WDR5
ENSG00000196367,TRRAP
ENSG00000196368,NUDT11
ENSG00000196372,ASB13
ENSG00000196376,SLC35F1
ENSG00000196405,EVL
ENSG00000196422,PPP1R26
ENSG00000196428,TSC22D2
ENSG00000196440,ARMCX4
ENSG00000196449,YRDC
ENSG00000196458,ZNF605
ENSG00000196459,TRAPPC2
ENSG00000196465,MYL6B
ENSG00000196470,SIAH1
ENSG00000196482,ESRRG
ENSG00000196498,NCOR2
ENSG00000196504,PRPF40A
ENSG00000196507,TCEAL3
ENSG00000196510,ANAPC7
ENSG00000196531,NACA
ENSG00000196547,MAN2A2
ENSG00000196562,SULF2
ENSG00000196581,AJAP1
ENSG00000196586,MYO6
ENSG00000196591,HDAC2
ENSG00000196628,TCF4
ENSG00000196632,WNK3
ENSG00000196642,RABL6
ENSG00000196655,TRAPPC4
ENSG00000196663,TECPR2
ENSG00000196683,TOMM7
ENSG00000196704,AMZ2
ENSG00000196712,NF1
ENSG00000196715,VKORC1L1
ENSG00000196730,DAPK1
ENSG00000196776,CD47
ENSG00000196781,TLE1
ENSG00000196792,STRN3
ENSG00000196814,MVB12B
ENSG00000196850,PPTC7
ENSG00000196876,SCN8A
ENSG00000196911,KPNA5
ENSG00000196914,ARHGEF12
ENSG00000196923,PDLIM7
ENSG00000196937,FAM3C
ENSG00000196950,SLC39A10
ENSG00000196961,AP2A1
ENSG00000196967,ZNF585A
ENSG00000196968,FUT11
ENSG00000196998,WDR45
ENSG00000197006,METTL9
ENSG00000197043,ANXA6
ENSG00000197045,GMFB
ENSG00000197063,MAFG
ENSG00000197077,KIAA1671
ENSG00000197102,DYNC1H1
ENSG00000197111,PCBP2
ENSG00000197121,PGAP1
ENSG00000197147,LRRC8B
ENSG00000197150,ABCB8
ENSG00000197157,SND1
ENSG00000197170,PSMD12
ENSG00000197177,ADGRA1
ENSG00000197183,NOL4L
ENSG00000197217,ENTPD4
ENSG00000197226,TBC1D9B
ENSG00000197265,GTF2E2
ENSG00000197296,FITM2
ENSG00000197323,TRIM33
ENSG00000197345,MRPL21
ENSG00000197380,DACT3
ENSG00000197381,ADARB1
ENSG00000197442,MAP3K5
ENSG00000197444,OGDHL
ENSG00000197448,GSTK1
ENSG00000197457,STMN3
ENSG00000197461,PDGFA
ENSG00000197498,RPF2
ENSG00000197535,MYO5A
ENSG00000197548,ATG7
ENSG00000197555,SIPA1L1
ENSG00000197580,BCO2
ENSG00000197586,ENTPD6
ENSG00000197594,ENPP1
ENSG00000197601,FAR1
ENSG00000197622,CDC42SE1
ENSG00000197694,SPTAN1
ENSG00000197702,PARVA
ENSG00000197746,PSAP
ENSG00000197756,RPL37A
ENSG00000197771,MCMBP
ENSG00000197780,TAF13
ENSG00000197858,GPAA1
ENSG00000197860,SGTB
ENSG00000197885,NKIRAS1
ENSG00000197894,ADH5
ENSG00000197912,SPG7
ENSG00000197930,ERO1A
ENSG00000197956,S100A6
ENSG00000197959,DNM3
ENSG00000197961,ZNF121
ENSG00000197965,MPZL1
ENSG00000197969,VPS13A
ENSG00000197971,MBP
ENSG00000198000,NOL8
ENSG00000198015,MRPL42
ENSG00000198034,RPS4X
ENSG00000198042,MAK16
ENSG00000198046,ZNF667
ENSG00000198053,SIRPA
ENSG00000198055,GRK6
ENSG00000198105,ZNF248
ENSG00000198121,LPAR1
ENSG00000198130,HIBCH
ENSG00000198142,SOWAHC
ENSG00000198160,MIER1
ENSG00000198162,MAN1A2
ENSG00000198168,SVIP
ENSG00000198171,DDRGK1
ENSG00000198198,SZT2
ENSG00000198216,CACNA1E
ENSG00000198231,DDX42
ENSG00000198258,UBL5
ENSG00000198265,HELZ
ENSG00000198300,PEG3
ENSG00000198301,SDAD1
ENSG00000198315,ZKSCAN8
ENSG00000198363,ASPH
ENSG00000198373,WWP2
ENSG00000198380,GFPT1
ENSG00000198382,UVRAG
ENSG00000198399,ITSN2
ENSG00000198417,MT1F
ENSG00000198420,TCAF1
ENSG00000198431,TXNRD1
ENSG00000198478,SH3BGRL2
ENSG00000198483,ANKRD35
ENSG00000198513,ATL1
ENSG00000198522,GPN1
ENSG00000198585,NUDT16
ENSG00000198586,TLK1
ENSG00000198612,COPS8
ENSG00000198624,CCDC69
ENSG00000198625,MDM4
ENSG00000198642,KLHL9
ENSG00000198646,NCOA6
ENSG00000198648,STK39
ENSG00000198663,C6orf89
ENSG00000198689,SLC9A6
ENSG00000198700,IPO9
ENSG00000198721,ECI2
ENSG00000198722,UNC13B
ENSG00000198730,CTR9
ENSG00000198740,ZNF652
ENSG00000198742,SMURF1
ENSG00000198780,FAM169A
ENSG00000198785,GRIN3A
ENSG00000198791,CNOT7
ENSG00000198792,TMEM184B
ENSG00000198794,SCAMP5
ENSG00000198799,LRIG2
ENSG00000198815,FOXJ3
ENSG00000198818,SFT2D1
ENSG00000198825,INPP5F
ENSG00000198833,UBE2J1
ENSG00000198836,OPA1
ENSG00000198837,DENND4B
ENSG00000198838,RYR3
ENSG00000198853,RUSC2
ENSG00000198856,OSTC
ENSG00000198860,TSEN15
ENSG00000198862,LTN1
ENSG00000198863,RUNDC1
ENSG00000198876,DCAF12
ENSG00000198894,CIPC
ENSG00000198898,CAPZA2
ENSG00000198900,TOP1
ENSG00000198910,L1CAM
ENSG00000198911,SREBF2
ENSG00000198912,C1orf174
ENSG00000198915,RASGEF1A
ENSG00000198919,DZIP3
ENSG00000198929,NOS1AP
ENSG00000198931,APRT
ENSG00000198932,GPRASP1
ENSG00000198934,MAGEE1
ENSG00000198937,CCDC167
ENSG00000198947,DMD
ENSG00000198948,MFAP3L
ENSG00000198961,PJA2
ENSG00000198964,SGMS1
ENSG00000203485,INF2
ENSG00000203705,TATDN3
ENSG00000203778,FAM229B
ENSG00000203875,SNHG5
ENSG00000203877,RIPPLY2
ENSG00000203879,GDI1
ENSG00000203880,PCMTD2
ENSG00000203930,LINC00632
ENSG00000204070,SYS1
ENSG00000204104,TRAF3IP1
ENSG00000204120,GIGYF2
ENSG00000204128,C2orf72
ENSG00000204130,RUFY2
ENSG00000204175,GPRIN2
ENSG00000204186,ZDBF2
ENSG00000204217,BMPR2
ENSG00000204237,OXLD1
ENSG00000204370,SDHD
ENSG00000204406,MBD5
ENSG00000204842,ATXN2
ENSG00000204843,DCTN1
ENSG00000204856,FAM216A
ENSG00000204899,MZT1
ENSG00000204922,UQCC3
ENSG00000204977,TRIM13
ENSG00000204991,SPIRE2
ENSG00000205060,SLC35B4
ENSG00000205138,SDHAF1
ENSG00000205250,E2F4
ENSG00000205269,TMEM170B
ENSG00000205279,CTXN3
ENSG00000205302,SNX2
ENSG00000205336,ADGRG1
ENSG00000205339,IPO7
ENSG00000205356,TECPR1
ENSG00000205364,MT1M
ENSG00000205423,CNEP1R1
ENSG00000205531,NAP1L4
ENSG00000205629,LCMT1
ENSG00000205659,LIN52
ENSG00000205726,ITSN1
ENSG00000205758,CRYZL1
ENSG00000205937,RNPS1
ENSG00000205981,DNAJC19
ENSG00000206052,DOK6
ENSG00000206418,RAB12
ENSG00000206432,TMEM200C
ENSG00000206538,VGLL3
ENSG00000206560,ANKRD28
ENSG00000206573,THUMPD3-AS1
ENSG00000211445,GPX3
ENSG00000211455,STK38L
ENSG00000211456,SACM1L
ENSG00000211460,TSN
ENSG00000211584,SLC48A1
ENSG00000213015,ZNF580
ENSG00000213024,NUP62
ENSG00000213047,DENND1B
ENSG00000213064,SFT2D2
ENSG00000213079,SCAF8
ENSG00000213190,MLLT11
ENSG00000213281,NRAS
ENSG00000213341,CHUK
ENSG00000213465,ARL2
ENSG00000213585,VDAC1
ENSG00000213593,TMX2
ENSG00000213614,HEXA
ENSG00000213619,NDUFS3
ENSG00000213625,LEPROT
ENSG00000213639,PPP1CB
ENSG00000213672,NCKIPSD
ENSG00000213699,SLC35F6
ENSG00000214022,REPIN1
ENSG00000214026,MRPL23
ENSG00000214078,CPNE1
ENSG00000214113,LYRM4
ENSG00000214413,BBIP1
ENSG00000214517,PPME1
ENSG00000214548,MEG3
ENSG00000214753,HNRNPUL2
ENSG00000214941,ZSWIM7
ENSG00000214944,ARHGEF28
ENSG00000215021,PHB2
ENSG00000215114,UBXN2B
ENSG00000215193,PEX26
ENSG00000215218,UBE2QL1
ENSG00000215301,DDX3X
ENSG00000215305,VPS16
ENSG00000215475,SIAH3
ENSG00000215712,TMEM242
ENSG00000215717,TMEM167B
ENSG00000217128,FNIP1
ENSG00000218739,CEBPZOS
ENSG00000218891,ZNF579
ENSG00000219481,NBPF1
ENSG00000219545,UMAD1
ENSG00000219626,FAM228B
ENSG00000220205,VAMP2
ENSG00000221823,PPP3R1
ENSG00000221866,PLXNA4
ENSG00000221914,PPP2R2A
ENSG00000221978,CCNL2
ENSG00000221983,UBA52
ENSG00000223802,CERS1
ENSG00000224032,EPB41L4A-AS1
ENSG00000224051,CPTP
ENSG00000224470,ATXN1L
ENSG00000224531,SMIM13
ENSG00000225465,RFPL1S
ENSG00000225733,FGD5-AS1
ENSG00000225783,MIAT
ENSG00000225968,ELFN1
ENSG00000227051,C14orf132
ENSG00000227345,PARG
ENSG00000228474,OST4
ENSG00000230989,HSBP1
ENSG00000231721,LINC-PINT
ENSG00000232119,MCTS1
ENSG00000232859,LYRM9
ENSG00000232956,SNHG15
ENSG00000233016,SNHG7
ENSG00000234456,MAGI2-AS3
ENSG00000234616,JRK
ENSG00000234741,GAS5
ENSG00000235194,PPP1R3E
ENSG00000235711,ANKRD34C
ENSG00000236279,CLEC2L
ENSG00000236287,ZBED5
ENSG00000237190,CDKN2AIPNL
ENSG00000237515,SHISA9
ENSG00000237765,FAM200B
ENSG00000239305,RNF103
ENSG00000239306,RBM14
ENSG00000240230,COX19
ENSG00000240344,PPIL3
ENSG00000240583,AQP1
ENSG00000240682,ISY1
ENSG00000240694,PNMA2
ENSG00000241258,CRCP
ENSG00000241553,ARPC4
ENSG00000241878,PISD
ENSG00000242247,ARFGAP3
ENSG00000242259,C22orf39
ENSG00000242265,PEG10
ENSG00000242485,MRPL20
ENSG00000242802,AP5Z1
ENSG00000242808,SOX2-OT
ENSG00000243147,MRPL33
ENSG00000243156,MICAL3
ENSG00000243943,ZNF512
ENSG00000244005,NFS1
ENSG00000244187,TMEM141
ENSG00000244405,ETV5
ENSG00000244462,RBM12
ENSG00000244754,N4BP2L2
ENSG00000245532,NEAT1
ENSG00000245910,SNHG6
ENSG00000247077,PGAM5
ENSG00000247556,OIP5-AS1
ENSG00000247596,TWF2
ENSG00000248092,NNT-AS1
ENSG00000249242,TMEM150C
ENSG00000250317,SMIM20
ENSG00000251022,THAP9-AS1
ENSG00000251562,MALAT1
ENSG00000253352,TUG1
ENSG00000253719,ATXN7L3B
ENSG00000253729,PRKDC
ENSG00000253738,OTUD6B-AS1
ENSG00000254004,ZNF260
ENSG00000254377,MIR124-2HG
ENSG00000254858,MPV17L2
ENSG00000254999,BRK1
ENSG00000255248,MIR100HG
ENSG00000255302,EID1
ENSG00000255529,POLR2M
ENSG00000257218,GATC
ENSG00000257727,CNPY2
ENSG00000257923,CUX1
ENSG00000259974,LINC00261
ENSG00000260230,FRRS1L
ENSG00000260916,CCPG1
ENSG00000261115,TMEM178B
ENSG00000261824,LINC00662
ENSG00000263753,LINC00667
ENSG00000264364,DYNLL2
